account,date,trades_count,gross_pnl,avg_pnl,sentiment
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-13,5,-4526.698469,-905.3396938,50.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-14,3,7848.0,2616.0,25.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-15,6,6335.6,1055.9333333333334,25.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-16,44,14609.800000000001,332.0409090909091,25.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-20,55,18374.63,334.08418181818183,25.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-04-21,17,-9046.14,-532.1258823529412,25.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-05-01,8,0.0,0.0,50.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-06-01,25,0.0,0.0,50.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-07-02,54,0.0,0.0,50.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-07-03,10,0.0,0.0,50.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-08-03,7,0.0,0.0,50.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-09-01,1,10647.977,10647.977,50.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-09-03,21,0.0,0.0,50.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-10-02,24,0.0,0.0,50.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-10-03,35,-2680.0,-76.57142857142857,50.0
0x72c6a4624e1dffa724e6d00d64ceae698af892a0,2025-12-04,12,-3546.9,-295.575,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-03,137,8244.241409,60.176944591240876,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-04,48,2507.122467,52.2317180625,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-19,9,-0.20400000000000001,-0.02266666666666667,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-22,48,1166.248788,24.296849750000003,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-26,2,90.2,45.1,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-01-29,2,1.71544,0.85772,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-03,24,1674.715167,69.779798625,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-14,88,3639.3031690000003,41.355717829545455,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-15,52,1024.70728,19.705909230769233,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-16,170,5491.768834,32.30452255294118,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-17,64,1670.012358,26.09394309375,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-18,97,477.6248299999999,4.923967319587628,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-19,95,4325.827543,45.535026768421055,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-20,35,3053.31353,87.23752942857142,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-21,21,1858.7985700000002,88.51421761904763,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-22,86,3894.1050699999996,45.2802915116279,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-23,143,1418.55293,9.91995055944056,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-25,5,-30.7705,-6.1541,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-26,37,4416.8473,119.37425135135136,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-27,55,312.130593,5.675101690909091,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-28,45,2503.747235,55.63882744444444,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-02-29,109,8493.192736,77.91919941284405,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-03,79,8361.086245,105.83653474683545,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-04,2,126.7884,63.3942,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-05,7,-13.844579999999999,-1.9777971428571426,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-14,17,3400.385378,200.02266929411763,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-15,35,5509.2545,157.40727142857142,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-17,7,73.61088,10.515839999999999,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-18,6,1244.6384,207.43973333333335,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-19,10,842.799493,84.2799493,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-20,59,2593.147623,43.95165462711864,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-21,23,2097.182,91.18182608695652,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-24,19,1297.018477,68.26413036842105,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-26,111,3195.3074,28.786553153153154,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-27,11,-38.78086,-3.525532727272727,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-28,10,227.85100799999998,22.7851008,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-03-30,45,1100.57514,24.45722533333333,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-03,287,26773.771643,93.28840293728223,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-13,71,6621.451755,93.25988387323943,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-14,43,461.97292000000004,10.743556279069768,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-15,38,3774.08872,99.31812421052632,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-16,46,2467.702221,53.64570045652174,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-17,14,2441.4683999999997,174.39059999999998,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-04-23,12,360.32138,30.026781666666665,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-03,180,19791.026041,109.95014467222222,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-04,82,5296.433789,64.59065596341463,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-05,2,0.916,0.458,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-05-23,1,0.0,0.0,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-03,82,6814.825139,83.10762364634145,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-06-13,1,-1.40304,-1.40304,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-07-05,1,0.0,0.0,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-03,67,4271.886236,63.7594960597015,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-04,2,1218.4267,609.21335,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-08-05,3,1.56576,0.52192,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-09-03,117,9949.501624,85.03847541880343,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-09-12,7,0.01574,0.0022485714285714288,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-10-03,42,2482.9272,59.117314285714286,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-10-12,153,3634.56814,23.755347320261436,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-11-03,42,3588.179495,85.43284511904761,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-11-12,23,1567.4026840000001,68.1479427826087,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-03,8,3039.166,379.89575,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-04,93,2237.798674,24.062351333333336,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-12,52,323.34897900000016,6.218249596153849,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-13,26,8276.625256,318.3317406153846,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-14,36,-33.03286,-0.9175794444444444,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-15,14,126.32543000000001,9.023245000000001,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-16,10,758.93225,75.893225,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-17,67,3146.294798,46.95962385074627,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-18,115,2507.193252,21.801680452173912,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-19,235,13027.2866,55.43526212765957,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-20,219,3509.273443,16.024079648401827,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-21,8,24.404600000000002,3.0505750000000003,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2024-12-23,51,657.693565,12.895952254901962,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-02,148,9609.447365,64.92869841216216,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-13,50,3944.7294389999997,78.89458877999999,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-14,9,104.68064,11.631182222222222,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-18,33,-3249.381438,-98.46610418181818,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-20,409,16210.341667,39.634087205378975,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-22,35,548.62199,15.674914,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-24,137,3540.716915,25.84464901459854,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-27,128,2582.715893,20.1774679140625,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-28,37,1150.332823,31.090076297297298,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-29,36,45.381082,1.2605856111111111,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-30,134,5049.257348,37.68102498507463,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-01-31,172,6216.099195999999,36.14011160465116,100.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-01,53,3429.9583199999997,64.71619471698112,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-03,12,948.6016900000001,79.05014083333334,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-04,11,90.98474,8.27134,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-13,101,2390.12335,23.664587623762376,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-15,28,462.740727,16.526454535714286,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-16,5,14.54605,2.90921,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-18,131,3112.721339,23.761231595419847,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-19,221,770.462266,3.486254597285068,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-20,69,1727.154021,25.031217695652174,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-21,188,2720.828056,14.472489659574467,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-22,121,1437.17482,11.87747785123967,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-23,125,1001.2053860000001,8.009643088,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-25,79,3622.6256409999996,45.85602077215189,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-02-26,86,5303.037252,61.663223860465116,0.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-02,351,14982.681725,42.68570292022792,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-03,101,-370.250064,-3.6658422178217824,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-13,20,216.69714,10.834857,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-15,33,500.116094,15.15503315151515,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-16,15,941.32505,62.755003333333335,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-17,152,5845.632627,38.458109388157894,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-18,14,82.269533,5.876395214285714,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-19,43,106.886191,2.485725372093023,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-20,32,646.76766,20.211489375,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-22,63,4462.921835,70.84002912698413,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-24,26,80.95313,3.1135819230769233,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-25,29,520.971268,17.96452648275862,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-26,79,96.945218,1.227154658227848,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-29,83,133.123947,1.6039029759036143,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-03-31,52,1239.24045,23.831547115384616,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-02,76,1985.815595,26.129152565789475,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-14,40,1828.36966,45.709241500000005,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-15,36,1208.695445,33.57487347222222,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-16,35,1674.357543,47.83878694285715,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-18,6,471.89234,78.64872333333334,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-19,55,1403.177311,25.512314745454542,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-20,52,-111.77234,-2.149468076923077,25.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-22,327,2933.203058,8.970039932721713,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-23,154,6439.07977,41.8122062987013,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-24,29,1250.2581989999999,43.11235168965517,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-25,99,1113.013801,11.242563646464648,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-26,113,3291.144446,29.125172088495574,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-27,83,471.712989,5.683289024096386,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-04-28,33,728.966777,22.08990233333333,50.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-05-02,20,14.590934,0.7295467,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-05-03,2,-5843.04,-2921.52,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-06-02,73,2055.538866,28.158066657534246,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-06-04,39,3370.85855,86.43227051282051,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-07-01,232,11206.706221,48.30476819396552,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-07-02,58,2648.450789,45.662944637931034,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-08-01,49,3710.36178,75.72166897959184,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-08-02,2,235.47104,117.73552,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-08-03,18,556.480533,30.91558516666667,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-08-04,43,948.85929,22.066495116279068,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-09-02,71,627.556755,8.838827535211268,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-09-04,15,1593.7933500000001,106.25289000000001,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-10-02,58,990.674468,17.08059427586207,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-11-02,5,1053.5230999999999,210.70461999999998,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-11-03,170,23670.188163,139.2364009588235,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-12-02,118,-22303.603584,-189.01358969491525,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-12-03,24,788.209533,32.842063875,75.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2025-12-04,44,1442.90516,32.793299090909095,75.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-25,4,14.21524,3.55381,75.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-29,4,0.0,0.0,75.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-30,12,838.9844760000001,69.915373,75.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2024-12-31,1,0.0,0.0,75.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-01,3,0.0,0.0,75.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-13,4,1621.278931,405.31973275,75.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-15,1,1261.448002,1261.448002,75.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-01-19,1,0.0,0.0,100.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-02-01,9,1008.518954,112.05766155555555,75.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-01,26,937.789615,36.06883134615385,0.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-24,2,-869.145978,-434.572989,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-26,3,0.0,0.0,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-03-28,6,1130.350383,188.3917305,25.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-13,94,355.09,3.7775531914893614,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-17,34,425.687612,12.52022388235294,25.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-04-22,5,119.0,23.8,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-05-01,7,1093.05677,156.15096714285713,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-06-01,1,1260.832586,1260.832586,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-07-01,1,0.0,0.0,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-08-01,11,0.0,0.0,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-08-04,26,246.8944,9.495938461538461,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-09-01,1,0.0,0.0,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-09-04,799,2975.927732,3.7245653717146436,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-10-04,105,-372.76464,-3.5501394285714283,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-11-04,279,2550.108815,9.140174964157707,50.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,2025-12-04,120,303.170149,2.5264179083333334,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-17,14,0.0,0.0,100.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-18,1,0.0,0.0,100.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-27,29,453.853206,15.650110551724138,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-28,1,343.092145,343.092145,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-29,4,768.814445,192.20361125,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-30,6,1211.511836,201.91863933333332,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2024-12-31,3,306.563532,102.187844,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-02,18,0.0,0.0,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-04,13,4004.50286,308.03868153846156,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-22,6,-179.521683,-29.9202805,100.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-25,29,-18956.391598000002,-653.6686757931035,100.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-26,26,0.0,0.0,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-27,22,0.0,0.0,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-28,17,0.0,0.0,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-29,7,0.0,0.0,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-30,37,0.0,0.0,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-01-31,48,0.0,0.0,100.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-01,3,739.18423,246.3947433333333,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-02,30,0.0,0.0,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-03,2,0.0,0.0,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-04,7,8045.056928,1149.2938468571429,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-13,46,-3556.3882559999997,-77.31278817391303,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-14,311,8781.96,28.237813504823148,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-15,179,35346.87108,197.46855351955307,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-16,3,0.0,0.0,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-17,6,0.0,0.0,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-18,13,0.0,0.0,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-19,17,0.0,0.0,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-20,31,0.0,0.0,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-21,38,0.0,0.0,75.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-23,4,0.0,0.0,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-25,39,8698.883848,223.04830379487177,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-26,1,2225.835732,2225.835732,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-02-28,7,3309.75,472.82142857142856,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-02,119,13770.715332,115.72029690756303,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-03,8,0.0,0.0,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-04,85,0.0,0.0,0.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-13,37,0.0,0.0,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-14,1,584.05178,584.05178,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-15,18,763.755281,42.43084894444444,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-16,7,8368.226125000001,1195.4608750000002,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-17,72,0.0,0.0,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-18,59,0.0,0.0,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-19,109,3036.68886,27.859530825688076,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-20,12,652.062115,54.33850958333333,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-22,19,3082.76165,162.25061315789472,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-23,2,3464.777168,1732.388584,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-24,47,2838.532396,60.39430629787234,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-25,6,2164.09548,360.68258,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-26,1,619.572648,619.572648,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-27,64,26714.79759,417.41871234375,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-28,29,13956.614828,481.26258027586204,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-29,86,19573.830158,227.60267625581398,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-30,31,9683.820194,312.38129658064514,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-03-31,8,5544.028638,693.00357975,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-02,45,0.0,0.0,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-03,16,6939.47356,433.7170975,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-04,68,4805.345609999999,70.66684720588235,25.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-13,18,0.0,0.0,50.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,2025-04-15,77,3204.26268,41.613801038961036,25.0
